prevalence,calibration,fp_cost_regime,capacity,comparison,left_policy,right_policy,n_seeds,df,mean_paired_delta,sd_paired_delta,se_paired_delta,t_crit,ci95_low,ci95_high,interval_method,zero_status,ref_mean_cost_right,practical_band_abs,mean_abs_within_1pct_band,ci_within_1pct_practical_band,practical_band_note
baseline,calibrated_by_construction_T1.0,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,77604.66400000002,15198.559430384757,4806.206495344716,2.2621571627409915,66732.26955094369,88477.05844905635,student_t_df_n_minus_1,excludes_0_positive,591189.5390000001,5911.8953900000015,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,72673.45199999998,11102.631831453107,3510.96046096785,2.2621571627409915,64731.10764512114,80615.79635487881,student_t_df_n_minus_1,excludes_0_positive,566432.2950000002,5664.322950000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,87242.23699999998,6606.374120073654,2089.118929462345,2.2621571627409915,82516.32164989895,91968.15235010101,student_t_df_n_minus_1,excludes_0_positive,527050.215,5270.502149999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,122915.68999999999,11689.625379492154,3696.584119330535,2.2621571627409915,114553.43575678182,131277.94424321817,student_t_df_n_minus_1,excludes_0_positive,491772.745,4917.72745,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,134223.81800000003,15917.911836209189,5033.685699617414,2.2621571627409915,122836.82983962359,145610.80616037647,student_t_df_n_minus_1,excludes_0_positive,483771.48500000004,4837.71485,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,134894.842,16068.06769666319,5081.169151923119,2.2621571627409915,123400.43880787856,146389.24519212145,student_t_df_n_minus_1,excludes_0_positive,484943.021,4849.43021,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,63509.893000000004,8612.785022889646,2723.601766971673,2.2621571627409915,57348.677754391014,69671.108245609,student_t_df_n_minus_1,excludes_0_positive,570079.043,5700.79043,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,79188.28300000002,10164.898264610902,3214.423070006338,2.2621571627409915,71916.7528281053,86459.81317189476,student_t_df_n_minus_1,excludes_0_positive,553518.4659999999,5535.184659999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,78416.163,12589.040401810773,3981.0041225603363,2.2621571627409915,69410.50600924873,87421.81999075128,student_t_df_n_minus_1,excludes_0_positive,535302.223,5353.0222300000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,53867.26000000001,14505.257173972783,4586.965071625124,2.2621571627409915,43490.82410798049,64243.69589201953,student_t_df_n_minus_1,excludes_0_positive,574259.282,5742.59282,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,52790.098000000035,10751.703988348168,3399.987333109668,2.2621571627409915,45098.79230117736,60481.40369882271,student_t_df_n_minus_1,excludes_0_positive,569565.7840000001,5695.657840000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,61032.577999999994,9764.0664431803,3087.668918566879,2.2621571627409915,54047.785639691196,68017.37036030879,student_t_df_n_minus_1,excludes_0_positive,598448.977,5984.489769999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,59658.97200000001,13084.694254707403,4137.743633179476,2.2621571627409915,50298.74560261713,69019.19839738289,student_t_df_n_minus_1,excludes_0_positive,596370.5990000002,5963.705990000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,48385.71699999999,15007.186267323203,4745.688987514185,2.2621571627409915,37650.22266475373,59121.21133524625,student_t_df_n_minus_1,excludes_0_positive,606414.314,6064.14314,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,44531.17599999999,9376.687132409459,2965.1688245206733,2.2621571627409915,37823.49810487426,51238.85389512572,student_t_df_n_minus_1,excludes_0_positive,612782.533,6127.825330000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,53876.82799999998,8862.13591003106,2802.453440966719,2.2621571627409915,47537.23787526898,60216.41812473098,student_t_df_n_minus_1,excludes_0_positive,609424.089,6094.24089,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,64992.15000000002,9656.181664121206,3053.5527558978015,2.2621571627409915,58084.53376143832,71899.76623856173,student_t_df_n_minus_1,excludes_0_positive,569790.893,5697.9089300000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,89137.43399999998,8467.534366234331,2677.669476305084,2.2621571627409915,83080.12481472352,95194.74318527644,student_t_df_n_minus_1,excludes_0_positive,536809.9389999999,5368.099389999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,110908.73700000001,11839.729926884163,3744.051345021279,2.2621571627409915,102439.10443219008,119378.36956780993,student_t_df_n_minus_1,excludes_0_positive,507306.049,5073.06049,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,110443.06300000004,14725.298342573615,4656.5481988035,2.2621571627409915,99909.21913842804,120976.90686157203,student_t_df_n_minus_1,excludes_0_positive,505475.31500000006,5054.7531500000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,87691.72600000001,13254.407117927223,4191.411552779801,2.2621571627409915,78210.09433388384,97173.35766611618,student_t_df_n_minus_1,excludes_0_positive,537972.3890000001,5379.723890000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,49076.59300000001,17401.248873934306,5502.758057307262,2.2621571627409915,36628.489445831685,61524.69655416833,student_t_df_n_minus_1,excludes_0_positive,598442.1369999999,5984.421369999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,47107.77999999999,5772.190215272638,1825.326816799917,2.2621571627409915,42978.60386703284,51236.95613296714,student_t_df_n_minus_1,excludes_0_positive,583517.0229999999,5835.17023,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,50448.884000000035,10086.575556677308,3189.6552550481083,2.2621571627409915,43233.38251811851,57664.38548188156,student_t_df_n_minus_1,excludes_0_positive,579407.6429999999,5794.076429999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-17319.927000000014,12289.93946266805,3886.420100761695,2.2621571627409915,-26111.62006835865,-8528.23393164138,student_t_df_n_minus_1,excludes_0_negative,650410.861,6504.10861,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-204305.613,9360.995986864315,2960.206848618687,2.2621571627409915,-211002.06612579772,-197609.1598742023,student_t_df_n_minus_1,excludes_0_negative,832942.1279999999,8329.421279999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,27350.15300000004,8273.44878283541,2616.2942258507687,2.2621571627409915,21431.684277153825,33268.62172284625,student_t_df_n_minus_1,excludes_0_positive,624870.208,6248.70208,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,20884.419000000005,13227.479452040097,4182.896277152267,2.2621571627409915,11422.050225637377,30346.787774362634,student_t_df_n_minus_1,excludes_0_positive,636173.3910000001,6361.733910000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-35269.554000000004,9994.837467822197,3160.6451241508025,2.2621571627409915,-42419.430006480135,-28119.677993519876,student_t_df_n_minus_1,excludes_0_negative,688977.837,6889.778370000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-120363.47999999998,11945.92771022547,3777.63403280324,2.2621571627409915,-128909.08188551996,-111817.87811448,student_t_df_n_minus_1,excludes_0_negative,775521.267,7755.21267,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-117524.30699999999,16188.559897590958,5119.272131444959,2.2621571627409915,-129104.90512016855,-105943.70887983142,student_t_df_n_minus_1,excludes_0_negative,778480.821,7784.80821,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,48618.61299999999,13170.897252737037,4165.003414670341,2.2621571627409915,39196.72069266279,58040.50530733719,student_t_df_n_minus_1,excludes_0_positive,588747.404,5887.47404,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,50629.608999999975,10037.913317850318,3174.2669039744715,2.2621571627409915,43448.91838672245,57810.2996132775,student_t_df_n_minus_1,excludes_0_positive,566180.4299999999,5661.8043,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,80833.057,15678.332664941005,4957.924113503111,2.2621571627409915,69617.45345431266,92048.66054568734,student_t_df_n_minus_1,excludes_0_positive,540505.573,5405.05573,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,62684.080000000016,16513.81059657306,5222.125433379484,2.2621571627409915,50870.81154614871,74497.34845385131,student_t_df_n_minus_1,excludes_0_positive,551267.1619999999,5512.671619999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-27592.616000000016,16060.557176995406,5078.79411706695,2.2621571627409915,-39081.64649000983,-16103.585509990206,student_t_df_n_minus_1,excludes_0_negative,646389.949,6463.899490000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,127892.33000000003,13015.630107076786,4115.903632062389,2.2621571627409915,118581.50911757843,137203.1508824216,student_t_df_n_minus_1,excludes_0_positive,966771.541,9667.71541,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,165825.91400000002,12319.331038270419,3895.7145330541466,2.2621571627409915,157013.1954650574,174638.63253494265,student_t_df_n_minus_1,excludes_0_positive,922535.0619999999,9225.35062,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,183676.19600000003,10052.414286399295,3178.852512863795,2.2621571627409915,176485.13201872798,190867.25998127207,student_t_df_n_minus_1,excludes_0_positive,861555.53,8615.5553,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,197886.99700000003,15196.55920319469,4805.573967968876,2.2621571627409915,187016.03342727758,208757.96057272248,student_t_df_n_minus_1,excludes_0_positive,819710.037,8197.10037,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,202192.09,10383.909097892221,3283.680376548376,2.2621571627409915,194763.88891603905,209620.29108396094,student_t_df_n_minus_1,excludes_0_positive,825238.023,8252.38023,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,116572.50100000002,13395.620772650913,4236.067231344146,2.2621571627409915,106989.85117076246,126155.15082923758,student_t_df_n_minus_1,excludes_0_positive,994413.8230000001,9944.13823,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,158100.27599999998,8970.91148857262,2836.8512991661055,2.2621571627409915,151682.8725139603,164517.67948603968,student_t_df_n_minus_1,excludes_0_positive,957550.8379999999,9575.50838,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,174783.553,12701.115388817905,4016.445345327968,2.2621571627409915,165697.72239330865,183869.38360669138,student_t_df_n_minus_1,excludes_0_positive,945962.428,9459.62428,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,165511.023,10207.449412394908,3227.8789244115264,2.2621571627409915,158209.05357068178,172812.9924293182,student_t_df_n_minus_1,excludes_0_positive,938408.2,9384.082,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,161788.66199999995,16018.86207727128,5065.6089688273405,2.2621571627409915,150329.45838752217,173247.86561247773,student_t_df_n_minus_1,excludes_0_positive,942235.1070000001,9422.35107,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,132813.28600000002,13608.924622600643,4303.51983129654,2.2621571627409915,123078.04778863465,142548.52421136538,student_t_df_n_minus_1,excludes_0_positive,961634.2469999999,9616.34247,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,165095.19099999996,14643.864012826085,4630.796402630361,2.2621571627409915,154619.6017485945,175570.78025140543,student_t_df_n_minus_1,excludes_0_positive,906104.521,9061.04521,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,191186.58800000005,11101.09781461154,3510.4753622490084,2.2621571627409915,183245.34101466267,199127.83498533742,student_t_df_n_minus_1,excludes_0_positive,826058.14,8260.581400000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,249343.946,17725.32005690052,5605.238363527102,2.2621571627409915,236664.01588707656,262023.87611292343,student_t_df_n_minus_1,excludes_0_positive,739947.403,7399.47403,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,266514.50899999996,12365.157744813487,3910.2062100881703,2.2621571627409915,257669.0080140547,275360.00998594525,student_t_df_n_minus_1,excludes_0_positive,737897.429,7378.97429,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,125784.35300000003,13034.57794199896,4121.895463570683,2.2621571627409915,116459.97765301401,135108.72834698606,student_t_df_n_minus_1,excludes_0_positive,978685.543,9786.85543,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,149980.97500000003,18483.070963382903,5844.86023988126,2.2621571627409915,136758.98254313262,163202.96745686745,student_t_df_n_minus_1,excludes_0_positive,927934.924,9279.34924,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,172845.66,13857.686164507319,4382.185137964592,2.2621571627409915,162932.46850169628,182758.85149830373,student_t_df_n_minus_1,excludes_0_positive,876287.589,8762.875890000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,174752.13199999998,24578.178811701066,7772.302578386608,2.2621571627409915,157169.96205131244,192334.30194868753,student_t_df_n_minus_1,excludes_0_positive,838040.594,8380.40594,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,146041.88700000002,22558.472003995434,7133.6152065768565,2.2621571627409915,129904.52826420413,162179.2457357959,student_t_df_n_minus_1,excludes_0_positive,877074.2019999999,8770.74202,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,119609.652,17887.50291119776,5656.525085227752,2.2621571627409915,106813.70326222794,132405.60073777207,student_t_df_n_minus_1,excludes_0_positive,1002705.951,10027.059510000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,138771.12200000003,17411.033891955933,5505.852351696675,2.2621571627409915,126316.01866561506,151226.225334385,student_t_df_n_minus_1,excludes_0_positive,963594.354,9635.94354,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,143590.271,7044.251164929453,2227.587809147149,2.2621571627409915,138551.11728190328,148629.42471809674,student_t_df_n_minus_1,excludes_0_positive,957398.701,9573.98701,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,135356.426,12526.631506016984,3961.2686968638886,2.2621571627409915,126395.41364384769,144317.43835615233,student_t_df_n_minus_1,excludes_0_positive,965364.773,9653.64773,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,132591.17200000002,22866.18357138229,7230.922148109143,2.2621571627409915,116233.68966943244,148948.6543305676,student_t_df_n_minus_1,excludes_0_positive,978014.7470000001,9780.147470000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,120199.86299999998,13715.89683377814,4337.3474146630815,2.2621571627409915,110388.10147862378,130011.62452137619,student_t_df_n_minus_1,excludes_0_positive,968668.4290000001,9686.684290000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,156244.05100000004,11130.382782204199,3519.7360821287107,2.2621571627409915,148281.85481085465,164206.24718914542,student_t_df_n_minus_1,excludes_0_positive,907322.303,9073.22303,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,183085.899,14143.90138634193,4472.6943381653655,2.2621571627409915,172967.96146616814,193203.83653383187,student_t_df_n_minus_1,excludes_0_positive,840841.3399999999,8408.4134,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,233902.14400000003,16916.4639224509,5349.455595101083,2.2621571627409915,221800.83470877723,246003.45329122283,student_t_df_n_minus_1,excludes_0_positive,768234.732,7682.34732,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,225489.93600000005,22460.119045952557,7102.51327037381,2.2621571627409915,209422.934731961,241556.9372680391,student_t_df_n_minus_1,excludes_0_positive,774083.749,7740.83749,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,95866.91800000002,10613.958478440696,3356.4283782327775,2.2621571627409915,88274.14950295362,103459.68649704642,student_t_df_n_minus_1,excludes_0_positive,1002911.9349999998,10029.119349999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,120753.02200000003,16938.480875752048,5356.417967058002,2.2621571627409915,108635.96272918522,132870.08127081482,student_t_df_n_minus_1,excludes_0_positive,965690.322,9656.90322,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,120993.47,15912.974260979634,5032.1243012330315,2.2621571627409915,109610.01396816269,132376.9260318373,student_t_df_n_minus_1,excludes_0_positive,922383.7640000001,9223.837640000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,103261.881,13179.401043208305,4167.692549333746,2.2621571627409915,93833.9054474224,112689.85655257759,student_t_df_n_minus_1,excludes_0_positive,912627.0179999999,9126.27018,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,3285.4859999999985,18660.48107393579,5900.962242810199,2.2621571627409915,-10063.41800463724,16634.390004637236,student_t_df_n_minus_1,includes_0,1028993.2640000001,10289.93264,True,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,93996.96099999998,15077.866386603087,4768.040003735867,2.2621571627409915,83210.9051533133,104783.01684668666,student_t_df_n_minus_1,excludes_0_positive,1019709.335,10197.09335,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,101021.56499999996,13289.581179288309,4202.534567625757,2.2621571627409915,91514.77132617874,110528.35867382117,student_t_df_n_minus_1,excludes_0_positive,1010963.7880000001,10109.63788,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,79888.994,12088.047685337038,3822.57631503914,2.2621571627409915,71241.72560881016,88536.26239118986,student_t_df_n_minus_1,excludes_0_positive,1022895.436,10228.95436,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,5000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-64267.267000000036,16874.867671598437,5336.301705619333,2.2621571627409915,-76338.82012591379,-52195.713874086294,student_t_df_n_minus_1,excludes_0_negative,1160736.277,11607.36277,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,10000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,-68486.22800000005,16832.185782911896,5322.804507310609,2.2621571627409915,-80527.24834208278,-56445.207657917315,student_t_df_n_minus_1,excludes_0_negative,1164497.4879999997,11644.974879999996,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,500,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,106917.23500000002,15266.631107658191,4827.732649777914,2.2621571627409915,95996.14500650635,117838.32499349368,student_t_df_n_minus_1,excludes_0_positive,994596.793,9945.967929999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,1000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,122548.99500000002,14958.068297231022,4730.156521560652,2.2621571627409915,111848.63754386558,133249.35245613445,student_t_df_n_minus_1,excludes_0_positive,950095.3930000002,9500.953930000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,2000,delta_A_D2,A_fixed_threshold_fifo,D2_cost_aware_abstention,10,9,135540.95700000002,13944.984340082903,4409.791245004205,2.2621571627409915,125565.31614892125,145516.5978510788,student_t_df_n_minus_1,excludes_0_positive,880969.091,8809.690910000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
