prevalence,calibration,fp_cost_regime,capacity,policy,mean_cost,std_cost,n_seeds,ci95_low,ci95_high,interval_method,best_policy,best_mean_cost,abs_diff_from_best,pct_diff_from_best,near_eq_1pct,near_eq_0.005,near_eq_0.01,near_eq_0.02
high,temperature_T2.5,low,10000,D2_cost_aware_abstention,849486.901,8679.20835321139,10,844107.4719300717,854866.3300699282,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,849486.901,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,500,A_fixed_threshold_fifo,361728.565,10524.889120209038,10,355205.1711388451,368251.9588611549,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,326391.96499999997,35336.600000000035,0.10826430730303069,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,500,B_topk_probability,361253.587,10394.077895738987,10,354811.2707757619,367695.9032242381,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,326391.96499999997,34861.62200000003,0.10680906927350382,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,500,C_expected_exposure,327678.304,9475.277638495989,10,321805.46607517864,333551.14192482136,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,326391.96499999997,1286.3390000000363,0.00394108660119754,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,500,D1_cost_aware_topk,326391.96499999997,9817.998780870941,10,320306.70631038747,332477.22368961247,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,326391.96499999997,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,500,D2_cost_aware_abstention,326391.96499999997,9817.998780870941,10,320306.70631038747,332477.22368961247,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,326391.96499999997,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,1000,A_fixed_threshold_fifo,360050.021,9613.797319662155,10,354091.32768730255,366008.71431269747,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,317880.539,42169.48200000002,0.13265826883475876,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,1000,B_topk_probability,362982.066,8304.781100453447,10,357834.7093456757,368129.42265432427,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,317880.539,45101.527,0.1418820011501239,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,1000,C_expected_exposure,320505.854,5225.681181607284,10,317266.94324748724,323744.76475251274,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,317880.539,2625.3150000000023,0.008258810080852426,True,False,True,True
low,calibrated_by_construction_T1.0,baseline,1000,D1_cost_aware_topk,317880.539,4866.236250344367,10,314864.41452402115,320896.6634759788,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,317880.539,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,1000,D2_cost_aware_abstention,318156.945,4556.711744154621,10,315332.66580053605,320981.22419946396,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,317880.539,276.40600000001723,0.0008695279077780135,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,2000,A_fixed_threshold_fifo,367556.56,11298.689644268006,10,360553.5596051561,374559.5603948439,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,322914.556,44642.004000000015,0.13824710955426864,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,2000,B_topk_probability,394386.548,10752.639951768757,10,387721.9927109668,401051.1032890332,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,322914.556,71471.99200000003,0.2213340670836778,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,2000,C_expected_exposure,347538.913,7074.423711893517,10,343154.13975571346,351923.68624428654,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,322914.556,24624.357000000018,0.07625657172295454,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,2000,D1_cost_aware_topk,339283.01,6695.076225061053,10,335133.35876399156,343432.66123600845,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,322914.556,16368.454000000027,0.05068973725668789,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,2000,D2_cost_aware_abstention,322914.556,7533.029688463403,10,318245.53582654626,327583.5761734537,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,322914.556,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,5000,A_fixed_threshold_fifo,361113.966,17532.0155681879,10,350247.51017087506,371980.42182912497,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,317908.591,43205.375,0.13590502497618884,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,5000,B_topk_probability,510293.22599999997,10924.833794844773,10,503521.9438613039,517064.508138696,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,317908.591,192384.63499999995,0.6051570811434912,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,5000,C_expected_exposure,465395.43100000004,6059.396424854805,10,461639.7781861092,469151.0838138909,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,317908.591,147486.84000000003,0.4639284504268084,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,5000,D1_cost_aware_topk,433289.24399999995,7168.192545651783,10,428846.35223042354,437732.13576957636,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,317908.591,115380.65299999993,0.3629365681407456,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,5000,D2_cost_aware_abstention,317908.591,11277.070539316548,10,310918.9902652298,324898.19173477025,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,317908.591,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,baseline,10000,A_fixed_threshold_fifo,358614.993,14057.528808226309,10,349902.0463757442,367327.9396242558,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,318448.691,40166.302000000025,0.12613115749940396,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,10000,B_topk_probability,771769.024,9857.996733213535,10,765658.974322683,777879.073677317,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,318448.691,453320.333,1.423527073000278,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,10000,C_expected_exposure,736062.646,4045.1597152405106,10,733555.4300329336,738569.8619670663,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,318448.691,417613.95499999996,1.3114010727712488,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,10000,D1_cost_aware_topk,641750.612,6744.841085135258,10,637570.1161841578,645931.1078158421,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,318448.691,323301.921,1.0152402259364288,False,False,False,False
low,calibrated_by_construction_T1.0,baseline,10000,D2_cost_aware_abstention,318448.691,10154.047517755289,10,312155.1471453656,324742.2348546344,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,318448.691,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,high,500,A_fixed_threshold_fifo,370311.802,15240.433319607995,10,360865.6835636951,379757.92043630494,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343405.478,26906.324000000022,0.07835146997858905,False,False,False,False
low,calibrated_by_construction_T1.0,high,500,B_topk_probability,381376.04,13323.599534857936,10,373117.9874522262,389634.09254777373,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343405.478,37970.561999999976,0.11057063568450115,False,False,False,False
low,calibrated_by_construction_T1.0,high,500,C_expected_exposure,354916.522,11249.865455507357,10,347943.78315086925,361889.26084913075,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343405.478,11511.043999999994,0.033520269003979,False,False,False,False
low,calibrated_by_construction_T1.0,high,500,D1_cost_aware_topk,346725.289,10668.735192138083,10,340112.7384197713,353337.83958022867,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343405.478,3319.810999999987,0.009667321032077382,True,False,True,True
low,calibrated_by_construction_T1.0,high,500,D2_cost_aware_abstention,343405.478,11249.983981351372,10,336432.66568779,350378.29031221,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343405.478,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,high,1000,A_fixed_threshold_fifo,375287.06799999997,16301.418875343204,10,365183.3439032452,385390.79209675477,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,347578.00800000003,27709.05999999994,0.07972040624618557,False,False,False,False
low,calibrated_by_construction_T1.0,high,1000,B_topk_probability,415187.40099999995,13220.212807500877,10,406993.4282097289,423381.373790271,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,347578.00800000003,67609.39299999992,0.1945157387518025,False,False,False,False
low,calibrated_by_construction_T1.0,high,1000,C_expected_exposure,391101.17000000004,7067.658776311847,10,386720.58970622736,395481.7502937727,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,347578.00800000003,43523.16200000001,0.125218399893701,False,False,False,False
low,calibrated_by_construction_T1.0,high,1000,D1_cost_aware_topk,369977.538,8701.66660726784,10,364584.1891599943,375370.8868400057,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,347578.00800000003,22399.52999999997,0.06444461238755925,False,False,False,False
low,calibrated_by_construction_T1.0,high,1000,D2_cost_aware_abstention,347578.00800000003,10154.237643093531,10,341284.34630446014,353871.6696955399,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,347578.00800000003,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,high,2000,A_fixed_threshold_fifo,369119.324,11562.097388611552,10,361953.0617937673,376285.5862062327,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,342197.042,26922.282000000007,0.07867479462315166,False,False,False,False
low,calibrated_by_construction_T1.0,high,2000,B_topk_probability,498512.215,9213.52385457407,10,492801.6137512774,504222.81624872267,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,342197.042,156315.173,0.4567987265068177,False,False,False,False
low,calibrated_by_construction_T1.0,high,2000,C_expected_exposure,476107.81299999997,9655.353818514994,10,470123.36270246294,482092.263297537,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,342197.042,133910.77099999995,0.39132650071241687,False,False,False,False
low,calibrated_by_construction_T1.0,high,2000,D1_cost_aware_topk,422203.654,10401.094518318938,10,415756.98882803036,428650.3191719696,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,342197.042,80006.61199999996,0.23380275741834133,False,False,False,False
low,calibrated_by_construction_T1.0,high,2000,D2_cost_aware_abstention,342197.042,8740.22157944242,10,336779.7965406639,347614.2874593361,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,342197.042,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,high,5000,A_fixed_threshold_fifo,366318.583,16366.973338055608,10,356174.2278263051,376462.9381736949,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340671.99100000004,25646.591999999946,0.07528236156050747,False,False,False,False
low,calibrated_by_construction_T1.0,high,5000,B_topk_probability,838640.75,11781.995744106078,10,831338.1933809781,845943.3066190219,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340671.99100000004,497968.75899999996,1.4617249793218248,False,False,False,False
low,calibrated_by_construction_T1.0,high,5000,C_expected_exposure,825054.27,7011.583291203841,10,820708.44565198,829400.09434802,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340671.99100000004,484382.279,1.4218435674096845,False,False,False,False
low,calibrated_by_construction_T1.0,high,5000,D1_cost_aware_topk,644610.142,9762.276325668458,10,638559.4204459378,650660.8635540622,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340671.99100000004,303938.15099999995,0.8921724093249566,False,False,False,False
low,calibrated_by_construction_T1.0,high,5000,D2_cost_aware_abstention,340671.99100000004,13398.497030215707,10,332367.5165036573,348976.4654963428,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340671.99100000004,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,high,10000,A_fixed_threshold_fifo,368691.494,11436.822992831521,10,361602.8776687079,375780.1103312921,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343945.621,24745.87300000002,0.07194705060658418,False,False,False,False
low,calibrated_by_construction_T1.0,high,10000,B_topk_probability,1488685.909,8990.121653285716,10,1483113.7738701892,1494258.0441298108,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343945.621,1144740.288,3.328259521582919,False,False,False,False
low,calibrated_by_construction_T1.0,high,10000,C_expected_exposure,1490893.84,6982.245113191639,10,1486566.199643104,1495221.480356896,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343945.621,1146948.219,3.3346789404247135,False,False,False,False
low,calibrated_by_construction_T1.0,high,10000,D1_cost_aware_topk,1060755.098,8235.954594725152,10,1055650.4004558881,1065859.7955441119,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343945.621,716809.477,2.0840779275395978,False,False,False,False
low,calibrated_by_construction_T1.0,high,10000,D2_cost_aware_abstention,343945.621,5968.987134152377,10,340246.00444504013,347645.23755495984,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,343945.621,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,500,A_fixed_threshold_fifo,358423.33400000003,9461.092336456715,10,352559.288216472,364287.37978352804,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,313917.002,44506.33200000005,0.14177738611303398,False,False,False,False
low,calibrated_by_construction_T1.0,low,500,B_topk_probability,353294.279,10473.781688820744,10,346802.5618530004,359785.99614699953,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,313917.002,39377.277,0.1254384972751492,False,False,False,False
low,calibrated_by_construction_T1.0,low,500,C_expected_exposure,314919.718,4518.5656799765875,10,312119.0819760645,317720.3540239355,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,313917.002,1002.7160000000149,0.0031942073656781897,True,True,True,True
low,calibrated_by_construction_T1.0,low,500,D1_cost_aware_topk,313917.002,4556.610273142364,10,311092.785692921,316741.21830707893,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,313917.002,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,500,D2_cost_aware_abstention,313917.002,4556.610273142364,10,311092.785692921,316741.21830707893,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,313917.002,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,1000,A_fixed_threshold_fifo,365769.772,11581.184504787465,10,358591.6794765956,372947.8645234044,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305991.41000000003,59778.361999999965,0.19535960829750076,False,False,False,False
low,calibrated_by_construction_T1.0,low,1000,B_topk_probability,356524.681,10596.924269389008,10,349956.6392908173,363092.72270918265,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305991.41000000003,50533.27099999995,0.16514604445922174,False,False,False,False
low,calibrated_by_construction_T1.0,low,1000,C_expected_exposure,306145.10099999997,5040.948481244941,10,303020.68876141304,309269.5132385869,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305991.41000000003,153.6909999999334,0.0005022722696690519,True,True,True,True
low,calibrated_by_construction_T1.0,low,1000,D1_cost_aware_topk,305991.41000000003,5648.946188685715,10,302490.1568781491,309492.663121851,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305991.41000000003,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,1000,D2_cost_aware_abstention,305991.41000000003,5648.946188685715,10,302490.1568781491,309492.663121851,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305991.41000000003,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,2000,A_fixed_threshold_fifo,368225.318,14012.159825285735,10,359540.49136270286,376910.1446372972,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,306208.056,62017.262000000046,0.20253308423733976,False,False,False,False
low,calibrated_by_construction_T1.0,low,2000,B_topk_probability,361769.051,10811.550949604733,10,355067.98229621735,368470.1197037826,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,306208.056,55560.994999999995,0.1814485083305581,False,False,False,False
low,calibrated_by_construction_T1.0,low,2000,C_expected_exposure,307286.58999999997,8237.545554538032,10,302180.9063687799,312392.27363122004,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,306208.056,1078.533999999985,0.003522226077552921,True,True,True,True
low,calibrated_by_construction_T1.0,low,2000,D1_cost_aware_topk,306931.029,7490.210270517476,10,302288.54857674945,311573.5094232505,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,306208.056,722.9729999999981,0.002361051532883244,True,True,True,True
low,calibrated_by_construction_T1.0,low,2000,D2_cost_aware_abstention,306208.056,8650.918548577096,10,300846.16113264405,311569.9508673559,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,306208.056,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,5000,A_fixed_threshold_fifo,363705.194,13824.025913011175,10,355136.97396961245,372273.4140303876,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,303146.945,60558.24900000001,0.19976532832946745,False,False,False,False
low,calibrated_by_construction_T1.0,low,5000,B_topk_probability,413037.619,9570.31948973545,10,407105.8735254794,418969.3644745206,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,303146.945,109890.674,0.3624996913625503,False,False,False,False
low,calibrated_by_construction_T1.0,low,5000,C_expected_exposure,357959.62,4082.8004217856883,10,355429.0740813112,360490.1659186888,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,303146.945,54812.67499999999,0.18081222952782844,False,False,False,False
low,calibrated_by_construction_T1.0,low,5000,D1_cost_aware_topk,352796.022,3643.823853078263,10,350537.5565774371,355054.4874225629,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,303146.945,49649.07699999999,0.16377891256664318,False,False,False,False
low,calibrated_by_construction_T1.0,low,5000,D2_cost_aware_abstention,303146.945,7416.888694709978,10,298549.9097602616,307743.9802397384,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,303146.945,0.0,0.0,True,True,True,True
low,calibrated_by_construction_T1.0,low,10000,A_fixed_threshold_fifo,360939.105,15555.395138440084,10,351297.77120588935,370580.4387941106,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,300189.423,60749.68199999997,0.20237116082534318,False,False,False,False
low,calibrated_by_construction_T1.0,low,10000,B_topk_probability,546846.862,7792.046256497446,10,542017.3016944316,551676.4223055684,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,300189.423,246657.43899999995,0.8216726510047623,False,False,False,False
low,calibrated_by_construction_T1.0,low,10000,C_expected_exposure,498631.625,3426.2851877547764,10,496507.9914391059,500755.2585608941,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,300189.423,198442.202,0.6610566089132327,False,False,False,False
low,calibrated_by_construction_T1.0,low,10000,D1_cost_aware_topk,482557.92199999996,3493.3285544617443,10,480392.73452990904,484723.1094700909,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,300189.423,182368.49899999995,0.6075114078886116,False,False,False,False
low,calibrated_by_construction_T1.0,low,10000,D2_cost_aware_abstention,300189.423,7990.893245865775,10,295236.61605354643,305142.2299464536,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,300189.423,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,500,A_fixed_threshold_fifo,367393.24100000004,9682.010650569626,10,361392.26862678153,373394.21337321855,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,331688.15099999995,35705.090000000084,0.1076465646793638,False,False,False,False
low,temperature_T1.5,baseline,500,B_topk_probability,364491.51,8482.549604865279,10,359233.9712851198,369749.0487148802,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,331688.15099999995,32803.359000000055,0.09889819368313842,False,False,False,False
low,temperature_T1.5,baseline,500,C_expected_exposure,335334.81,7290.082179603867,10,330816.37025259883,339853.24974740116,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,331688.15099999995,3646.6590000000433,0.010994239586207117,False,False,False,True
low,temperature_T1.5,baseline,500,D1_cost_aware_topk,331688.15099999995,6507.497642699782,10,327654.7621738548,335721.5398261451,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,331688.15099999995,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,500,D2_cost_aware_abstention,331688.15099999995,6507.497642699782,10,327654.7621738548,335721.5398261451,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,331688.15099999995,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,1000,A_fixed_threshold_fifo,368483.414,12425.2397494859,10,360782.17061592103,376184.65738407895,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,333893.929,34589.484999999986,0.10359423156807378,False,False,False,False
low,temperature_T1.5,baseline,1000,B_topk_probability,373133.071,10555.371298181632,10,366590.7840891996,379675.3579108004,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,333893.929,39239.14199999999,0.11751978275711623,False,False,False,False
low,temperature_T1.5,baseline,1000,C_expected_exposure,339567.12,9578.182858699707,10,333630.50075890153,345503.73924109846,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,333893.929,5673.190999999992,0.01699099776084875,False,False,False,True
low,temperature_T1.5,baseline,1000,D1_cost_aware_topk,333893.929,7482.012102613457,10,329256.52985386003,338531.32814614,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,333893.929,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,1000,D2_cost_aware_abstention,333893.929,7482.012102613457,10,329256.52985386003,338531.32814614,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,333893.929,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,2000,A_fixed_threshold_fifo,356649.39900000003,9928.94978729871,10,350495.3721641436,362803.42583585647,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,342891.266,13758.13300000003,0.04012389455262483,False,False,False,False
low,temperature_T1.5,baseline,2000,B_topk_probability,385271.90099999995,10410.625639651318,10,378819.32837782544,391724.47362217447,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,342891.266,42380.63499999995,0.12359788423423987,False,False,False,False
low,temperature_T1.5,baseline,2000,C_expected_exposure,354686.446,8120.385567994472,10,349653.37888076995,359719.51311923005,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,342891.266,11795.179999999993,0.03439918472580749,False,False,False,False
low,temperature_T1.5,baseline,2000,D1_cost_aware_topk,342891.266,7083.344230123677,10,338500.96376123227,347281.56823876774,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,342891.266,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,2000,D2_cost_aware_abstention,342891.266,7083.344230123677,10,338500.96376123227,347281.56823876774,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,342891.266,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,5000,A_fixed_threshold_fifo,359457.202,14739.313563845199,10,350321.68080620375,368592.72319379624,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350393.09900000005,9064.102999999945,0.025868383326807312,False,False,False,False
low,temperature_T1.5,baseline,5000,B_topk_probability,514674.60099999997,10715.831304225077,10,508032.8599470771,521316.3420529228,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350393.09900000005,164281.50199999992,0.46884913678051604,False,False,False,False
low,temperature_T1.5,baseline,5000,C_expected_exposure,485275.925,5068.631725655023,10,482134.3545087627,488417.49549123726,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350393.09900000005,134882.82599999994,0.3849471533113725,False,False,False,False
low,temperature_T1.5,baseline,5000,D1_cost_aware_topk,451084.108,4780.224383057063,10,448121.29423168185,454046.92176831816,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350393.09900000005,100691.00899999996,0.28736584506762775,False,False,False,False
low,temperature_T1.5,baseline,5000,D2_cost_aware_abstention,350393.09900000005,9073.063809932064,10,344769.5557888957,356016.6422111044,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350393.09900000005,0.0,0.0,True,True,True,True
low,temperature_T1.5,baseline,10000,A_fixed_threshold_fifo,367682.603,17505.45627712561,10,356832.60879002314,378532.59720997687,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350405.098,17277.505000000005,0.049307230684183724,False,False,False,False
low,temperature_T1.5,baseline,10000,B_topk_probability,779551.1410000001,14579.412810984497,10,770514.7273196125,788587.5546803876,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350405.098,429146.04300000006,1.2247140394058995,False,False,False,False
low,temperature_T1.5,baseline,10000,C_expected_exposure,754494.166,3864.3962367179893,10,752098.9883976752,756889.3436023247,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350405.098,404089.06799999997,1.1532054479412852,False,False,False,False
low,temperature_T1.5,baseline,10000,D1_cost_aware_topk,669373.1769999999,5974.103405505093,10,665670.389347202,673075.9646527978,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350405.098,318968.0789999999,0.9102837853118219,False,False,False,False
low,temperature_T1.5,baseline,10000,D2_cost_aware_abstention,350405.098,6386.239926163812,10,346446.8654852073,354363.3305147927,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,350405.098,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,500,A_fixed_threshold_fifo,372582.049,11258.087930452948,10,365604.2138080982,379559.8841919018,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,355947.803,16634.245999999985,0.04673226203337455,False,False,False,False
low,temperature_T1.5,high,500,B_topk_probability,381527.27400000003,12544.24295698426,10,373752.27166374726,389302.2763362528,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,355947.803,25579.47100000002,0.0718629832363371,False,False,False,False
low,temperature_T1.5,high,500,C_expected_exposure,367538.592,12346.8557220819,10,359885.9315394407,375191.2524605593,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,355947.803,11590.78899999999,0.03256317050508664,False,False,False,False
low,temperature_T1.5,high,500,D1_cost_aware_topk,355947.803,12235.006570334745,10,348364.467361921,363531.13863807905,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,355947.803,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,500,D2_cost_aware_abstention,355947.803,12235.006570334745,10,348364.467361921,363531.13863807905,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,355947.803,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,1000,A_fixed_threshold_fifo,369790.581,12479.022903504416,10,362056.00247169763,377525.1595283024,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,358886.921,10903.660000000033,0.030381881762696038,False,False,False,False
low,temperature_T1.5,high,1000,B_topk_probability,413773.858,11946.326015410941,10,406369.448423594,421178.267576406,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,358886.921,54886.937000000034,0.15293657636523356,False,False,False,False
low,temperature_T1.5,high,1000,C_expected_exposure,403115.341,8897.179106914791,10,397600.8122572506,408629.86974274943,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,358886.921,44228.42000000004,0.12323775933868608,False,False,False,False
low,temperature_T1.5,high,1000,D1_cost_aware_topk,375762.299,8148.036764140665,10,370712.09349183936,380812.50450816064,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,358886.921,16875.378000000026,0.04702143492155856,False,False,False,False
low,temperature_T1.5,high,1000,D2_cost_aware_abstention,358886.921,8995.687294863332,10,353311.3362498002,364462.5057501997,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,358886.921,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,2000,A_fixed_threshold_fifo,373801.657,10397.230144954772,10,367357.38699145615,380245.92700854386,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362094.015,11707.641999999993,0.032333155244225704,False,False,False,False
low,temperature_T1.5,high,2000,B_topk_probability,505907.03099999996,6889.403443279873,10,501636.93450628803,510177.1274937119,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362094.015,143813.01599999995,0.3971703757655313,False,False,False,False
