review_volume,precision_among_reviewed,fraud_dollars_captured,fraud_loss_remaining,fp_intervention_cost,review_cost,total_system_cost,review_effectiveness,policy_label,base_policy,info_set,deployable,is_oracle_reference,condition,e_true,e_hat,r_true,r_hat,abstention_rate,overlap_with_d1_oracle,spearman_vs_oracle_benefit,capacity_utilization,seed,capacity
2000,0.484,89631.49,566527.59,45749.82,50000.0,662277.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.246883,1.0,1.0,1076,2000
2000,0.305,187766.93,468392.15,60933.61,50000.0,579325.76,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.736865,0.367622,1.0,1076,2000
2000,0.305,187766.93,468392.15,60933.61,50000.0,579325.76,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.736865,0.367622,1.0,1076,2000
2000,0.339,180643.51,475515.57,50760.95,50000.0,576276.52,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1076,2000
1536,0.3516,158470.07,497689.01,38762.93,38400.0,574851.94,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98464,0.768,1.0,0.768,1076,2000
2000,0.3465,178514.44,477644.63,47913.04,50000.0,575557.68,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.91022,0.997653,1.0,1076,2000
1035,0.3691,130819.5,525339.58,25088.26,25875.0,576302.84,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98965,0.5175,0.997653,0.5175,1076,2000
2000,0.484,89631.49,566527.59,45749.82,50000.0,662277.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.246883,1.0,1.0,1076,2000
2000,0.305,187766.93,468392.15,60933.61,50000.0,579325.76,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.736865,0.367622,1.0,1076,2000
2000,0.3025,178048.65,478110.42,60771.31,50000.0,588881.73,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.624036,0.363879,1.0,1076,2000
2000,0.339,180643.51,475515.57,50760.95,50000.0,576276.52,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1076,2000
1536,0.3516,158470.07,497689.01,38762.93,38400.0,574851.94,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98464,0.768,1.0,0.768,1076,2000
2000,0.3305,177942.91,478216.17,52126.53,50000.0,580342.7,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.689903,0.832517,1.0,1076,2000
1870,0.3364,171523.41,484635.67,48459.94,46750.0,579845.6,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.9813,0.690695,0.832517,0.935,1076,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3055,184576.8,491346.03,60213.35,50000.0,601559.38,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.666667,0.367464,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.329,178689.59,497233.24,49894.57,50000.0,597127.81,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.821494,0.998135,1.0,1093,2000
1553,0.3503,160128.54,515794.3,38072.8,38825.0,592692.1,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98447,0.741667,0.998135,0.7765,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.289,174830.45,501092.38,62031.1,50000.0,613123.48,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.52381,0.358877,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.3255,172635.29,503287.55,50770.55,50000.0,604058.09,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.611604,0.99048,1.0,1093,2000
1587,0.3359,154784.46,521138.37,40217.5,39675.0,601030.87,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98413,0.588574,0.99048,0.7935,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.3385,181309.6,494613.23,49795.37,50000.0,594408.61,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.878816,0.910805,1.0,1093,2000
1544,0.3497,160788.3,515134.54,37925.75,38600.0,591660.29,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98456,0.762307,0.910805,0.772,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.335,179090.05,496832.78,51237.56,50000.0,598070.35,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.761339,0.694385,1.0,1093,2000
1699,0.3443,167797.14,508125.69,42858.45,42475.0,593459.14,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98301,0.744811,0.694385,0.8495,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1093,2000
1548,0.3469,159426.53,516496.31,38325.08,38700.0,593521.39,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98452,0.774,1.0,0.774,1093,2000
2000,0.332,182685.65,493237.18,51093.26,50000.0,594330.45,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.937984,0.998236,1.0,1093,2000
2000,0.332,182685.65,493237.18,51093.26,50000.0,594330.45,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97918,0.937984,0.998236,1.0,1093,2000
2000,0.5065,103641.52,572281.31,42911.86,50000.0,665193.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.251956,1.0,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.306,185768.3,490154.53,60246.96,50000.0,600401.5,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.716002,0.369484,1.0,1093,2000
2000,0.3405,181812.0,494110.83,49011.08,50000.0,593121.91,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1093,2000
